ch_name,city,lat_and_lon
上海市奉贤区西闸路75号,上海,"121.433803,30.99512"
上海市奉贤区庆园路189弄,上海,"121.49182,30.945837"
上海市奉贤区益民村（西渡街道）,上海,"121.479082,30.978915"
上海市奉贤区五四公路3356号,上海,"121.700421,30.87358"
上海市奉贤区环城南路1128弄,上海,"121.448266,30.902902"
上海市奉贤区新叶村,上海,"121.37645,30.95843"
上海市奉贤区南奉公路2645弄,上海,"121.585662,30.923336"
上海市奉贤区五宅村,上海,"121.487611,30.992792"
上海市奉贤区二桥村,上海,"121.653864,30.958692"
上海市奉贤区蔡家桥村,上海,"121.644531,30.984893"
上海市奉贤区灯塔村,上海,"121.42461,30.98476"
上海市奉贤区扶兰路9弄。,上海,"121.439933,30.986715"
