ch_name,city,lat_and_lon
上海市浦东新区下南路276弄,上海,"121.541086,31.168269"
上海市浦东新区鹤沙路688弄,上海,"121.590042,31.082048"
上海市浦东新区凌兆路127弄,上海,"121.492416,31.142502"
上海市浦东新区拱海路78弄,上海,"121.737357,31.068525"
上海市浦东新区莲安东路367弄,上海,"121.564341,31.180186"
上海市浦东新区牡丹路259弄,上海,"121.548304,31.207851"
上海市浦东新区南码头路193弄,上海,"121.509355,31.199457"
上海市浦东新区东方路1600弄,上海,"121.525654,31.209145"
上海市浦东新区霞光路78弄,上海,"121.811053,30.901442"
上海市浦东新区海沈村,上海,"121.79627,31.025684"
上海市浦东新区杨莲路姚家宅,上海,"121.54994,31.16502"
上海市浦东新区崂山二村,上海,"121.519131,31.237108"
上海市浦东新区宣春路201号,上海,"121.726135,31.084322"
上海市浦东新区临沂路339弄,上海,"121.509277,31.191696"
上海市浦东新区川杨新苑西区,上海,"121.625989,31.185585"
上海市浦东新区胶南小区170弄,上海,"121.510702,31.19976"
上海市浦东新区南新西园,上海,"121.582489,31.328291"
上海市浦东新区华夏东路860弄,上海,"121.666522,31.194693"
上海市浦东新区川银路150弄,上海,"121.688225,31.192638"
上海市浦东新区花木路830弄,上海,"121.552174,31.210558"
上海市浦东新区上浦路69弄,上海,"121.490424,31.14591"
上海市浦东新区千汇路750弄,上海,"121.765944,31.117369"
上海市浦东新区光泽路429弄,上海,"121.618196,31.331201"
上海市浦东新区杜鹃路188号,上海,"121.549774,31.202571"
上海市浦东新区高东新村,上海,"121.614976,31.333725"
上海市浦东新区灵山路2000弄,上海,"121.574787,31.242774"
上海市浦东新区芳甸路333弄,上海,"121.560701,31.224635"
上海市浦东新区项文路333弄,上海,"121.705737,31.047319"
上海市浦东新区柳杉路99弄,上海,"121.568391,31.223514"
上海市浦东新区华夏东路1152弄,上海,"121.672203,31.194591"
上海市浦东新区新德路939弄,上海,"121.684735,31.193971"
上海市浦东新区新德路1058弄,上海,"121.682405,31.194777"
上海市浦东新区中界村季家宅,上海,"121.570951,31.190182"
上海市浦东新区新德公寓,上海,"121.688371,31.195184"
上海市浦东新区东绣路99弄,上海,"121.539633,31.214529"
上海市浦东新区长岛路638弄,上海,"121.583957,31.260092"
上海市浦东新区书院镇北窑1组,上海,"121.85436,30.92573"
上海市浦东新区靖海路547弄,上海,"121.76732,31.056561"
上海市浦东新区冬融路245弄,上海,"121.590155,31.331892"
上海市浦东新区迎熏路222弄,上海,"121.737896,31.035235"
上海市浦东新区环林东路906弄,上海,"121.528612,31.141714"
上海市浦东新区宏港苑285弄,上海,"121.842439,31.035334"
上海市浦东新区西浜头,上海,"121.609076,31.286816"
上海市浦东新区南项湾,上海,"121.557731,31.358571"
上海市浦东新区北项湾,上海,"121.555215,31.36178"
上海市浦东新区惠东路342弄,上海,"121.770788,31.042987"
上海市浦东新区上钢一村,上海,"121.493057,31.172497"
上海市浦东新区中心村顾家宅,上海,"121.643296,31.174374"
上海市浦东新区上南路6932弄,上海,"121.568185,31.116356"
上海市浦东新区耀元路228弄,上海,"121.474542,31.171456"
上海市浦东新区宣春路201号,上海,"121.726135,31.084322"
上海市浦东新区碧云路333弄,上海,"121.576989,31.236905"
上海市浦东新区三灶光明村,上海,"121.658468,31.290572"
上海市浦东新区祝西村,上海,"121.75584,31.107157"
上海市浦东新区崂山新村,上海,"121.519698,31.238177"
上海市浦东新区六里新村,上海,"121.51912,31.18354"
上海市浦东新区上南三村,上海,"121.497834,31.173988"
上海市浦东新区杨高南路4501弄,上海,"121.527421,31.15941"
上海市浦东新区高青路2861弄,上海,"121.528178,31.162007"
上海市浦东新区高行绿洲六期,上海,"121.591746,31.323095"
上海市浦东新区柳埠路196弄,上海,"121.583068,31.264022"
上海市浦东新区利津路385弄,上海,"121.584609,31.276659"
上海市浦东新区芳华路660弄,上海,"121.564639,31.195874"
上海市浦东新区浦建路1086弄,上海,"121.538564,31.206022"
上海市浦东新区凌兆路555弄,上海,"121.50085,31.145425"
上海市浦东新区康杉路359弄,上海,"121.560143,31.148092"
上海市浦东新区柳埠路142弄,上海,"121.582328,31.262974"
上海市浦东新区陈春路620弄,上海,"121.546478,31.173033"
上海市浦东新区叠桥村,上海,"121.616303,31.128098"
上海市浦东新区上南路5588号,上海,"121.528086,31.123014"
上海市浦东新区唐港路1059弄,上海,"121.863943,30.977227"
上海市浦东新区新舒苑南苑,上海,"121.8639,30.976381"
上海市浦东新区周浦西大街,上海,"121.575314,31.117515"
上海市浦东新区洋溢村,上海,"121.886162,30.93401"
上海市浦东新区中久村,上海,"121.881589,30.929472"
上海市浦东新区联勤村张家宅张家队,上海,"121.547655,31.168015"
上海市浦东新区梅园三村,上海,"121.52231,31.239233"
上海市浦东新区潍坊路154弄,上海,"121.526244,31.225156"
上海市浦东新区下南路西钟家宅,上海,"121.541115,31.166262"
上海市浦东新区御水路555弄,上海,"121.576664,31.153733"
上海市浦东新区莲振路269号,上海,"121.567759,31.167891"
上海市浦东新区鹏飞路51弄,上海,"121.554802,31.17544"
上海市浦东新区飞桥村,上海,"121.612823,31.043202"
上海市浦东新区鹤东村,上海,"121.602178,31.054665"
上海市浦东新区高博路188弄,上海,"121.579514,31.29937"
上海市浦东新区板泉路2000弄,上海,"121.532012,31.165295"
上海市浦东新区禹洲金桥国际2期,上海,"121.61473,31.255579"
上海市浦东新区德川路369弄,上海,"121.671164,31.193311"
上海市浦东新区金桥路715号,上海,"121.57766,31.260187"
上海市浦东新区汤家宅,上海,"121.528762,31.133111"
上海市浦东新区五星村吴家队吴家宅,上海,"121.631647,31.179955"
上海市浦东新区民星苑,上海,"121.569563,31.160889"
上海市浦东新区芳华路916弄,上海,"121.568262,31.196377"
上海市浦东新区高科西路3030弄,上海,"121.562594,31.189431"
上海市浦东新区上南路3848弄,上海,"121.50501,31.149757"
上海市浦东新区海阳路905弄,上海,"121.503611,31.15905"
上海市浦东新区天花庵村,上海,"121.534302,31.122769"
上海市浦东新区三旋路506弄,上海,"121.502183,31.119567"
上海市浦东新区高青路2878弄,上海,"121.529251,31.160509"
上海市浦东新区林展路411弄,上海,"121.509525,31.122556"
上海市浦东新区花墙村,上海,"121.549112,31.148377"
上海市浦东新区金杨路785弄,上海,"121.583676,31.254331"
上海市浦东新区浦东大道2511弄,上海,"121.559973,31.258783"
上海市浦东新区金杨路273弄,上海,"121.575057,31.247894"
上海市浦东新区杨莲路171号,上海,"121.554829,31.169874"
上海市浦东新区川银路81弄,上海,"121.685855,31.19269"
上海市浦东新区御桥村龙桥队张家宅,上海,"121.557424,31.156034"
上海市浦东新区华夏西路5758号,上海,"121.58158,31.164629"
上海市浦东新区北艾路1660弄,上海,"121.524025,31.180639"
上海市浦东新区港驳小区420弄,上海,"121.526406,31.213928"
上海市浦东新区绿林路320弄,上海,"121.547916,31.16912"
上海市浦东新区上南路3500弄,上海,"121.499427,31.156467"
上海市浦东新区陈春东路88弄,上海,"121.559845,31.174806"
上海市浦东新区御青路328弄,上海,"121.572022,31.156022"
上海市浦东新区三林苑,上海,"121.52241,31.144342"
上海市浦东新区江高路39弄,上海,"121.572766,31.251301"
上海市浦东新区东陆路1182弄,上海,"121.596494,31.27151"
上海市浦东新区祝潘公路301弄,上海,"121.758162,31.125214"
上海市浦东新区海滨国际花园,上海,"121.858415,30.867206"
上海市浦东新区会龙村,上海,"121.713388,31.094767"
上海市浦东新区六灶果园村,上海,"121.635892,31.019684"
上海市浦东新区建港村,上海,"121.840879,31.0303"
上海市浦东新区欣春苑,上海,"121.705208,31.024176"
上海市浦东新区沪南路2000号,上海,"121.562801,31.166516"
上海市浦东新区京浦路160弄,上海,"121.568052,31.153236"
上海市浦东新区世博家园大道站路94弄,上海,"121.534966,31.163185"
上海市浦东新区鹏飞路101弄,上海,"121.555654,31.175566"
上海市浦东新区锦绣华都,上海,"121.581189,31.154916"
上海市浦东新区北蔡李家宅,上海,"121.549804,31.161626"
上海市浦东新区上钢二村,上海,"121.493867,31.17592"
上海市浦东新区民义村,上海,"121.698786,31.127897"
上海市浦东新区丁香路901弄,上海,"121.551029,31.226252"
上海市浦东新区秀沿西路68弄,上海,"121.537438,31.131502"
上海市浦东新区海阳路1001弄,上海,"121.505266,31.158524"
上海市浦东新区红旗村江湖宅,上海,"121.494144,31.121282"
上海市浦东新区沪南路2518弄,上海,"121.565403,31.150379"
上海市浦东新区康士路15弄,上海,"121.567239,31.148158"
上海市浦东新区周康二村,上海,"121.569836,31.139035"
上海市浦东新区周康五村,上海,"121.57399,31.132406"
上海市浦东新区长清路807弄,上海,"121.493339,31.15763"
上海市浦东新区康桥路1118弄,上海,"121.570967,31.14802"
上海市浦东新区御青路918弄,上海,"121.570753,31.152783"
上海市浦东新区芳华路573弄,上海,"121.561822,31.196317"
上海市浦东新区人和新村,上海,"121.576749,31.155166"
上海市浦东新区御青路1051弄,上海,"121.575515,31.150685"
上海市浦东新区中林街33弄,上海,"121.499318,31.136637"
上海市浦东新区御青路999弄,上海,"121.575139,31.152854"
上海市浦东新区汇腾南苑,上海,"121.585336,31.089819"
上海市浦东新区上南路7992弄,上海,"121.5745,31.118784"
上海市浦东新区汇福家园平安里南,上海,"121.594654,31.08959"
上海市浦东新区东建新村,上海,"121.533319,31.201677"
上海市浦东新区南码头路1521弄,上海,"121.517527,31.176764"
上海市浦东新区东方路3344弄,上海,"121.513979,31.193495"
上海市浦东新区莲安西路125弄,上海,"121.552756,31.180516"
上海市浦东新区崂山四村,上海,"121.516431,31.236063"
上海市浦东新区团西村,上海,"121.733037,30.968747"
上海市浦东新区闵西队闵家宅,上海,"121.533415,31.121035"
上海市浦东新区北艾路1643弄,上海,"121.523836,31.180152"
上海市浦东新区华春路100弄,上海,"121.528431,31.176895"
上海市浦东新区五莲路780弄,上海,"121.590044,31.268834"
上海市浦东新区尚博路129弄,上海,"121.522356,31.149902"
上海市浦东新区秀龙村,上海,"121.562722,31.126242"
上海市浦东新区微山新村,上海,"121.515364,31.20944"
上海市浦东新区宣桥镇宣桥12组,上海,"121.695067,31.035676"
上海市浦东新区卫行村朱家队朱家宅,上海,"121.580461,31.162164"
上海市浦东新区北中路383弄,上海,"121.559344,31.184776"
上海市浦东新区龙阳路1880弄,上海,"121.553677,31.201204"
上海市浦东新区上游村卢家宅,上海,"121.70288,31.10914"
上海市浦东新区五星村家务队顾家宅,上海,"121.571727,31.173817"
上海市浦东新区黄路村,上海,"121.764284,31.0303"
上海市浦东新区新园路251弄,上海,"121.632726,31.316561"
上海市浦东新区永新村,上海,"121.665203,31.309728"
上海市浦东新区法赛路518号,上海,"121.62184,31.31374"
上海市浦东新区严民路40弄,上海,"121.527523,31.192572"
上海市浦东新区海尚东苑,上海,"121.675231,31.287207"
上海市浦东新区成山路2388弄,上海,"121.492996,31.171288"
上海市浦东新区一六村南赵家宅,上海,"121.589006,31.160246"
上海市浦东新区海桐路68弄,上海,"121.554765,31.205837"
上海市浦东新区下南路500弄,上海,"121.537641,31.171908"
上海市浦东新区南泉路111弄,上海,"121.52213,31.21088"
上海市浦东新区张杨路628弄,上海,"121.520167,31.22796"
上海市浦东新区成山路601弄,上海,"121.507846,31.174465"
上海市浦东新区申波路83弄,上海,"121.562236,31.194236"
上海市浦东新区芳华路580弄,上海,"121.562198,31.19613"
上海市浦东新区芳华路630弄,上海,"121.563395,31.1963"
上海市浦东新区罗山路5205号,上海,"121.592822,31.153346"
上海市浦东新区莲溪路780弄,上海,"121.561655,31.176629"
上海市浦东新区蓝村路471弄,上海,"121.52576,31.211896"
上海市浦东新区三林镇临江村,上海,"121.47897,31.124313"
上海市浦东新区环林西路775弄,上海,"121.522036,31.141703"
上海市浦东新区三林路1300弄,上海,"121.519251,31.144647"
上海市浦东新区上南路4265弄,上海,"121.512741,31.145956"
上海市浦东新区环林东路271弄,上海,"121.529531,31.149431"
上海市浦东新区凌兆路726弄,上海,"121.50421,31.145131"
上海市浦东新区灵岩南路801弄,上海,"121.498691,31.147948"
上海市浦东新区上浦路201弄,上海,"121.491237,31.145648"
上海市浦东新区康桥路1558弄,上海,"121.57927,31.149627"
上海市浦东新区齐友佳苑,上海,"121.671957,31.205326"
上海市浦东新区新浦路252弄,上海,"121.529411,31.169544"
上海市浦东新区宝华路1018号,上海,"121.544379,31.221517"
上海市浦东新区建中路285弄,上海,"121.842548,31.033577"
上海市浦东新区浦电路489号工地生活区,上海,"121.533,31.226917"
上海市浦东新区新场镇坦直村,上海,"121.653461,31.02612"
上海市浦东新区航头路1675弄,上海,"121.580652,31.030135"
上海市浦东新区航绣路50弄,上海,"121.596652,31.070947"
上海市浦东新区联勤村麦家宅,上海,"121.547802,31.164159"
上海市浦东新区中界村陈家队陈家宅,上海,"121.565209,31.176723"
上海市浦东新区下南路465弄,上海,"121.540997,31.171667"
上海市浦东新区城南路747弄,上海,"121.693094,31.188514"
上海市浦东新区高宝路379弄,上海,"121.622205,31.291586"
上海市浦东新区御水路150弄,上海,"121.572293,31.161055"
上海市浦东新区北艾路862弄,上海,"121.536599,31.185829"
上海市浦东新区五星村三联队黄家宅,上海,"121.57091,31.182043"
上海市浦东新区三林路安居苑1662弄,上海,"121.525976,31.145408"
上海市浦东新区三林路430弄,上海,"121.501011,31.138368"
上海市浦东新区凌兆路373号,上海,"121.497673,31.142852"
上海市浦东新区上浦路410弄,上海,"121.497542,31.145783"
上海市浦东新区御桥路2066弄,上海,"121.576491,31.158176"
上海市浦东新区锦绣路2466弄,上海,"121.541226,31.183469"
上海市浦东新区严杨路30弄,上海,"121.526746,31.193424"
上海市浦东新区牡丹路258弄,上海,"121.548252,31.207411"
上海市浦东新区严桥路141弄,上海,"121.527573,31.189941"
上海市浦东新区康桥路1633弄,上海,"121.584201,31.152336"
上海市浦东新区康弘路508弄,上海,"121.60043,31.12416"
上海市浦东新区浦建路1578弄,上海,"121.545095,31.200501"
上海市浦东新区锦合路289弄,上海,"121.537396,31.205638"
上海市浦东新区孙桥沔北5队,上海,"121.63083,31.182436"
上海市浦东新区沪南路2591号,上海,"121.567881,31.148141"
上海市浦东新区孙桥劳动村吴家宅,上海,"121.631647,31.179955"
上海市浦东新区川北公路2820号,上海,"121.6118,31.204615"
上海市浦东新区张江镇中心村小桥宅,上海,"121.63685,31.168677"
上海市浦东新区康沈路3001弄,上海,"121.583232,31.090502"
上海市浦东新区繁荣路266弄,上海,"121.573431,31.104263"
上海市浦东新区上南路7762号,上海,"121.570098,31.117759"
上海市浦东新区浦三路821弄,上海,"121.521077,31.183209"
上海市浦东新区延中路47弄,上海,"121.623099,31.323919"
上海市浦东新区长达佳苑,上海,"121.576592,31.025574"
上海市浦东新区北张家浜路58号,上海,"121.520914,31.215884"
上海市浦东新区古恩路118号,上海,"121.640692,31.073744"
上海市浦东新区鹤驰路88弄,上海,"121.59466,31.08161"
上海市浦东新区齐恒路95弄,上海,"121.52138,31.189151"
上海市浦东新区金杨路220弄,上海,"121.576799,31.246433"
上海市浦东新区济阳一村,上海,"121.48361,31.165032"
上海市浦东新区上南十二村,上海,"121.505217,31.168988"
上海市浦东新区浦东大道140弄,上海,"121.515116,31.238995"
上海市浦东新区长岛路128弄,上海,"121.595183,31.262118"
上海市浦东新区高桥镇龚家宅,上海,"121.580097,31.338698"
上海市浦东新区御衡路68弄,上海,"121.580607,31.156026"
上海市浦东新区苗圃路463弄,上海,"121.550415,31.23606"
上海市浦东新区康桥路1603号,上海,"121.582475,31.150682"
上海市浦东新区御水路199弄,上海,"121.575003,31.159389"
上海市浦东新区博华路108号,上海,"121.547189,31.183884"
上海市浦东新区博山路78弄,上海,"121.555579,31.245707"
上海市浦东新区沔北路唐家宅,上海,"121.622787,31.163381"
上海市浦东新区古桐路63弄,上海,"121.612422,31.203086"
上海市浦东新区康桥东路1159弄,上海,"121.628476,31.159126"
上海市浦东新区卫行村顾家宅,上海,"121.581392,31.164888"
上海市浦东新区龙东大道大众村,上海,"121.647509,31.225443"
上海市浦东新区浦建路725弄,上海,"121.531752,31.209601"
上海市浦东新区浦东南路1700弄,上海,"121.5186,31.21804"
上海市浦东新区巨野路大陆家宅,上海,"121.542936,31.244102"
上海市浦东新区梓康路51弄,上海,"121.572345,31.121629"
上海市浦东新区鹤洁路138弄,上海,"121.60132,31.069354"
上海市浦东新区秀沿西路218弄,上海,"121.5349,31.129719"
上海市浦东新区新龙路69弄,上海,"121.627656,31.316717"
上海市浦东新区浦东南路1860号,上海,"121.518246,31.216373"
上海市浦东新区周埠村洪波村,上海,"121.763534,31.001029"
上海市浦东新区东海3村,上海,"121.671478,31.300645"
上海市浦东新区书礼路813号,上海,"121.874738,30.939124"
上海市浦东新区成日村,上海,"121.811764,31.060951"
上海市浦东新区南祝路108弄,上海,"121.753185,31.126318"
上海市浦东新区齐河路1066号,上海,"121.518296,31.183811"
上海市浦东新区上浦路36弄,上海,"121.489479,31.14457"
上海市浦东新区孙桥劳动9队,上海,"121.63083,31.182436"
上海市浦东新区民乐苑,上海,"121.570366,31.156315"
上海市浦东新区秀沿路1028弄,上海,"121.577042,31.131243"
上海市浦东新区京浦路82弄,上海,"121.567685,31.152622"
上海市浦东新区南码头路119弄,上海,"121.507436,31.200418"
上海市浦东新区临沂路8弄,上海,"121.514428,31.201388"
上海市浦东新区云雅路395弄,上海,"121.678714,31.242234"
上海市浦东新区上南路3300号,上海,"121.497996,31.158376"
上海市浦东新区潍坊路375弄,上海,"121.534586,31.228667"
上海市浦东新区张杨路370弄,上海,"121.514567,31.225518"
上海市浦东新区御青路56弄,上海,"121.570116,31.161053"
上海市浦东新区卫行村联浜队,上海,"121.581392,31.164888"
上海市浦东新区新陈路150弄,上海,"121.561764,31.179088"
上海市浦东新区周康四村,上海,"121.572064,31.140347"
上海市浦东新区祝桥镇陈胡村毛家宅,上海,"121.769073,31.194157"
上海市浦东新区懿行路971弄,上海,"121.513969,31.126406"
上海市浦东新区葡萄园新村,上海,"121.576289,31.11073"
上海市浦东新区秀沿路505弄,上海,"121.563626,31.1347"
上海市浦东新区高桥镇潼港后六村,上海,"121.580097,31.338698"
上海市浦东新区秀康路958弄,上海,"121.571286,31.142198"
上海市浦东新区花木路1983弄,上海,"121.56887,31.215918"
上海市浦东新区康达路508弄,上海,"121.597849,31.120826"
上海市浦东新区绿林路395号,上海,"121.549139,31.169064"
上海市浦东新区仁怡苑,上海,"121.544379,31.221517"
上海市浦东新区秀浦路168号,上海,"121.552456,31.124034"
上海市浦东新区海阳路1125弄,上海,"121.507287,31.159262"
上海市浦东新区沪南路2038号,上海,"121.562122,31.16375"
上海市浦东新区新场镇王桥村,上海,"121.663269,31.014115"
上海市浦东新区南阜村高树队油车头,上海,"121.519508,31.134033"
上海市浦东新区商城路991弄,上海,"121.523613,31.2335"
上海市浦东新区莲园路560弄,上海,"121.559371,31.185772"
上海市浦东新区杨思路502弄,上海,"121.49535,31.160648"
上海市浦东新区港辉路66弄,上海,"121.85611,30.868892"
上海市浦东新区六团镇储店村张家宅,上海,"121.734048,31.140756"
上海市浦东新区莲安东路80弄,上海,"121.55737,31.180466"
上海市浦东新区瓦南村,上海,"121.652772,31.098617"
上海市浦东新区航瑞路175弄,上海,"121.592272,31.07167"
上海市浦东新区金家村周家宅,上海,"121.113545,31.122007"
上海市浦东新区凌兆路396弄,上海,"121.497919,31.142661"
上海市浦东新区银山路343号,上海,"121.583159,31.245532"
上海市浦东新区居家桥路1030弄,上海,"121.570421,31.243857"
上海市浦东新区大团镇赵桥村柴场,上海,"121.738706,30.986038"
上海市浦东新区高科西路1655弄,上海,"121.526346,31.187906"
上海市浦东新区源深路600弄2支弄,上海,"121.534354,31.231063"
上海市浦东新区杨思路1121弄,上海,"121.505858,31.164936"
上海市浦东新区成山路24弄,上海,"121.487151,31.167477"
上海市浦东新区崂山五村,上海,"121.517219,31.237259"
上海市浦东新区德州四村,上海,"121.486048,31.168358"
上海市浦东新区前哨村马家宅,上海,"121.733875,31.240997"
上海市浦东新区金群苑,上海,"121.670312,31.285548"
上海市浦东新区陈行村,上海,"121.498391,31.09216"
上海市浦东新区新川路东门街55弄,上海,"121.709534,31.195775"
上海市浦东新区长桥村,上海,"121.733233,31.147372"
上海市浦东新区施宏路459号,上海,"121.759889,31.152141"
上海市浦东新区晚霞路715弄,上海,"121.727751,31.173867"
上海市浦东新区羽山路383弄,上海,"121.544856,31.234024"
上海市浦东新区浙桥路99号,上海,"121.598771,31.25149"
上海市浦东新区孙桥路238弄,上海,"121.629192,31.181838"
上海市浦东新区康桥汤巷中心村,上海,"121.60908,31.143247"
上海市浦东新区钱堂村立达宅,上海,"121.594361,31.15388"
上海市浦东新区御山路347弄,上海,"121.568897,31.157293"
上海市浦东新区莲振路298号,上海,"121.569481,31.167719"
上海市浦东新区北蔡朱家队朱家宅,上海,"121.581295,31.162846"
上海市浦东新区盛苑路777弄,上海,"121.531012,31.158706"
上海市浦东新区宣桥镇光明村,上海,"121.718627,31.079631"
上海市浦东新区昌里东路190弄,上海,"121.508756,31.174396"
上海市浦东新区川新小区,上海,"121.50916,31.170501"
上海市浦东新区东书房路412号,上海,"121.53558,31.164157"
上海市浦东新区上南路1251弄,上海,"121.497206,31.172397"
上海市浦东新区严民路251弄,上海,"121.530924,31.189033"
上海市浦东新区德州二村,上海,"121.492116,31.16944"
上海市浦东新区腰路村,上海,"121.703915,31.071786"
上海市浦东新区民乐村,上海,"121.735912,31.060557"
上海市浦东新区宣夏路666弄,上海,"121.719191,31.086794"
