ch_name,city,lat_and_lon
上海市闵行区塘口村,上海,"121.48053,31.08824"
上海市闵行区塘湾村,上海,"121.442667,31.055206"
上海市闵行区天山西路4178弄,上海,"121.306017,31.217057"
上海市闵行区同乐路151弄,上海,"121.417755,31.124332"
上海市闵行区吴河路328号,上海,"121.431619,31.043152"
上海市闵行区西环二村,上海,"121.367355,31.1046"
上海市闵行区向阳路228弄,上海,"121.4376,31.07584"
上海市闵行区向阳路350号,上海,"121.751176,31.046161"
上海市闵行区新建村,上海,"121.444154,31.064286"
上海市闵行区新龙路1111弄,上海,"121.341144,31.151104"
上海市闵行区新镇路1060弄,上海,"121.361092,31.154942"
上海市闵行区许泾村,上海,"121.437582,31.08005"
上海市闵行区许浦村,上海,"121.337166,31.224595"
上海市闵行区盐铁塘路176弄,上海,"121.500864,31.034728"
上海市闵行区杨家巷村,上海,"121.302076,31.223812"
上海市闵行区业祥路111弄,上海,"121.435017,31.123914"
上海市闵行区益文路101弄,上海,"121.411312,31.136726"
上海市闵行区银春路2200弄,上海,"121.396714,31.027739"
上海市闵行区银都路2688弄,上海,"121.405412,31.096708"
上海市闵行区银都路666弄,上海,"121.439574,31.105051"
上海市闵行区银林路1002弄,上海,"121.370459,31.017329"
上海市闵行区银林路100弄,上海,"121.376997,31.017948"
上海市闵行区永德路228弄,上海,"121.4624,31.04312"
上海市闵行区永德路700弄,上海,"121.453597,31.04191"
上海市闵行区永颂路299弄,上海,"121.50354,31.023169"
上海市闵行区永跃路550弄,上海,"121.514003,31.02896"
上海市闵行区中春路255号,上海,"121.399753,31.024907"
上海市闵行区颛兴路666弄,上海,"121.389517,31.065848"
上海市闵行区紫光路801弄。,上海,"121.457895,31.013312"
